Adoption,Died,Euthanasia,ID,Return_to_owner,Transfer
0.59,0.0,0.0,634,0.115,0.295
0.0,0.04,0.01,635,0.005,0.945
0.365,0.0,0.03,636,0.0,0.605
0.055,0.0,0.0,637,0.0,0.945
0.62,0.0,0.04,638,0.19,0.15
0.0,0.0,0.075,639,0.0,0.925
0.86,0.02,0.0,640,0.035,0.085
0.035,0.05,0.24,641,0.005,0.67
0.11,0.0,0.025,642,0.005,0.86
0.0,0.0,0.0,643,0.0,1.0
0.41,0.0,0.045,644,0.34,0.205
0.84,0.0,0.01,645,0.01,0.14
0.39,0.0,0.04,646,0.365,0.205
0.42,0.0,0.13,647,0.2,0.25
0.0,0.01,0.0,648,0.005,0.985
0.025,0.015,0.075,649,0.085,0.8
0.0,0.02,0.0,650,0.0,0.98
0.0,0.01,0.1,651,0.0,0.89
0.615,0.0,0.01,652,0.305,0.07
0.355,0.0,0.04,653,0.5,0.105
0.845,0.0,0.0,654,0.09,0.065
0.99,0.0,0.0,655,0.0,0.01
0.085,0.0,0.005,656,0.065,0.845
0.005,0.0,0.08,657,0.01,0.905
0.705,0.0,0.025,658,0.255,0.015
0.925,0.0,0.005,659,0.0,0.07
0.48,0.0,0.135,660,0.185,0.2
0.0,0.005,0.015,661,0.0,0.98
0.875,0.0,0.02,662,0.075,0.03
0.31,0.0,0.03,663,0.12,0.54
0.29,0.0,0.005,664,0.66,0.045
0.65,0.0,0.005,665,0.24,0.105
0.945,0.0,0.0,666,0.055,0.0
0.445,0.0,0.195,667,0.19,0.17
0.345,0.0,0.015,668,0.08,0.56
0.485,0.0,0.045,669,0.365,0.105
0.66,0.0,0.01,670,0.28,0.05
0.105,0.335,0.045,671,0.0,0.515
0.525,0.0,0.01,672,0.08,0.385
0.0,0.0,0.075,673,0.0,0.925
0.645,0.0,0.005,674,0.135,0.215
0.44,0.0,0.065,675,0.29,0.205
0.0,0.0,0.0,676,0.0,1.0
0.005,0.01,0.0,677,0.0,0.985
0.22,0.005,0.115,678,0.245,0.415
0.06,0.0,0.06,679,0.12,0.76
0.3,0.03,0.105,680,0.21,0.355
0.175,0.0,0.045,681,0.28,0.5
0.455,0.0,0.085,682,0.405,0.055
0.835,0.005,0.0,683,0.05,0.11
0.8,0.0,0.0,684,0.16,0.04
0.325,0.0,0.045,685,0.52,0.11
0.62,0.0,0.1,686,0.16,0.12
0.0,0.0,0.005,687,0.0,0.995
0.89,0.015,0.0,688,0.03,0.065
0.365,0.01,0.015,689,0.13,0.48
0.78,0.0,0.02,690,0.02,0.18
0.485,0.0,0.005,691,0.165,0.345
0.545,0.005,0.0,692,0.175,0.275
0.38,0.0,0.055,693,0.455,0.11
0.145,0.0,0.015,694,0.645,0.195
0.335,0.045,0.12,695,0.2,0.3
0.0,0.14,0.045,696,0.0,0.815
0.255,0.0,0.085,697,0.425,0.235
0.005,0.005,0.23,698,0.0,0.76
0.14,0.0,0.025,699,0.075,0.76
0.075,0.005,0.065,700,0.355,0.5
0.4,0.0,0.195,701,0.135,0.27
0.74,0.0,0.015,702,0.18,0.065
0.075,0.015,0.01,703,0.0,0.9
0.365,0.0,0.025,704,0.0,0.61
0.3,0.005,0.025,705,0.165,0.505
0.91,0.0,0.005,706,0.02,0.065
0.655,0.0,0.07,707,0.17,0.105
0.095,0.0,0.01,708,0.155,0.74
0.555,0.0,0.01,709,0.345,0.09
0.63,0.0,0.005,710,0.305,0.06
0.485,0.01,0.065,711,0.24,0.2
0.965,0.0,0.0,712,0.01,0.025
0.0,0.005,0.0,713,0.0,0.995
0.54,0.0,0.05,714,0.345,0.065
0.23,0.0,0.01,715,0.17,0.59
0.54,0.0,0.0,716,0.15,0.31
0.99,0.0,0.0,717,0.005,0.005
0.0,0.0,0.0,718,0.0,1.0
0.515,0.0,0.03,719,0.355,0.1
0.89,0.0,0.0,720,0.02,0.09
0.285,0.0,0.01,721,0.085,0.62
0.095,0.0,0.0,722,0.0,0.905
0.99,0.0,0.0,723,0.0,0.01
0.385,0.0,0.08,724,0.195,0.34
0.93,0.0,0.0,725,0.0,0.07
0.655,0.0,0.01,726,0.255,0.08
0.195,0.0,0.02,727,0.515,0.27
0.43,0.0,0.02,728,0.47,0.08
0.985,0.0,0.0,729,0.01,0.005
0.925,0.0,0.0,730,0.0,0.075
0.015,0.015,0.105,731,0.005,0.86
0.145,0.0,0.12,732,0.48,0.255
0.03,0.015,0.34,733,0.0,0.615
0.605,0.0,0.01,734,0.34,0.045
0.085,0.0,0.08,735,0.33,0.505
0.87,0.0,0.0,736,0.0,0.13
0.045,0.0,0.245,737,0.465,0.245
0.59,0.09,0.08,738,0.045,0.195
0.0,0.005,0.0,739,0.0,0.995
0.85,0.025,0.005,740,0.08,0.04
0.155,0.0,0.17,741,0.39,0.285
0.775,0.0,0.03,742,0.165,0.03
0.285,0.05,0.025,743,0.13,0.51
0.05,0.055,0.14,744,0.0,0.755
0.58,0.0,0.005,745,0.07,0.345
0.0,0.0,0.005,746,0.015,0.98
0.805,0.0,0.0,747,0.11,0.085
0.39,0.01,0.085,748,0.25,0.265
0.4,0.0,0.01,749,0.265,0.325
0.0,0.0,0.03,750,0.0,0.97
0.425,0.0,0.02,751,0.415,0.14
0.0,0.0,0.0,752,0.0,1.0
0.01,0.07,0.365,753,0.11,0.445
0.725,0.0,0.0,754,0.205,0.07
0.64,0.0,0.025,755,0.275,0.06
0.84,0.0,0.01,756,0.115,0.035
0.01,0.005,0.055,757,0.39,0.54
0.045,0.0,0.17,758,0.58,0.205
0.575,0.0,0.025,759,0.235,0.165
0.25,0.0,0.0,760,0.0,0.75
0.545,0.0,0.005,761,0.2,0.25
0.515,0.01,0.025,762,0.03,0.42
0.0,0.0,0.005,763,0.0,0.995
0.0,0.0,0.02,764,0.0,0.98
0.0,0.015,0.025,765,0.005,0.955
0.58,0.01,0.0,766,0.015,0.395
0.0,0.0,0.0,767,0.005,0.995
0.29,0.01,0.245,768,0.19,0.265
0.005,0.0,0.01,769,0.005,0.98
0.0,0.0,0.0,770,0.0,1.0
0.92,0.0,0.0,771,0.035,0.045
0.0,0.145,0.535,772,0.035,0.285
0.45,0.005,0.01,773,0.385,0.15
0.54,0.05,0.035,774,0.305,0.07
0.0,0.005,0.12,775,0.0,0.875
0.59,0.0,0.0,776,0.105,0.305
0.065,0.0,0.115,777,0.625,0.195
0.235,0.0,0.025,778,0.53,0.21
0.435,0.0,0.0,779,0.5,0.065
0.23,0.015,0.055,780,0.03,0.67
0.32,0.01,0.025,781,0.5,0.145
0.125,0.0,0.045,782,0.66,0.17
0.185,0.0,0.0,783,0.3,0.515
0.7,0.0,0.005,784,0.235,0.06
0.0,0.0,0.005,785,0.01,0.985
0.65,0.0,0.0,786,0.165,0.185
0.03,0.0,0.145,787,0.28,0.545
0.4,0.01,0.025,788,0.435,0.13
0.355,0.0,0.03,789,0.545,0.07
0.695,0.0,0.065,790,0.125,0.115
0.45,0.0,0.02,791,0.045,0.485
0.04,0.0,0.015,792,0.235,0.71
0.695,0.01,0.0,793,0.1,0.195
0.25,0.0,0.1,794,0.38,0.27
0.155,0.005,0.135,795,0.565,0.14
0.15,0.0,0.09,796,0.415,0.345
0.59,0.0,0.07,797,0.14,0.2
0.405,0.0,0.05,798,0.405,0.14
0.655,0.0,0.015,799,0.265,0.065
0.46,0.005,0.0,800,0.51,0.025
0.79,0.0,0.0,801,0.005,0.205
0.29,0.0,0.115,802,0.37,0.225
0.57,0.0,0.0,803,0.0,0.43
0.325,0.0,0.025,804,0.435,0.215
0.455,0.0,0.04,805,0.21,0.295
0.085,0.11,0.29,806,0.0,0.515
0.73,0.0,0.0,807,0.11,0.16
0.955,0.0,0.0,808,0.035,0.01
0.025,0.0,0.05,809,0.445,0.48
0.005,0.025,0.005,810,0.0,0.965
0.305,0.0,0.065,811,0.345,0.285
0.37,0.0,0.08,812,0.35,0.2
0.5,0.0,0.02,813,0.39,0.09
0.31,0.0,0.0,814,0.225,0.465
0.58,0.0,0.01,815,0.29,0.12
0.505,0.0,0.08,816,0.165,0.25
0.89,0.0,0.0,817,0.04,0.07
0.315,0.0,0.0,818,0.625,0.06
0.72,0.0,0.015,819,0.03,0.235
0.255,0.0,0.005,820,0.08,0.66
0.005,0.015,0.08,821,0.065,0.835
0.1,0.135,0.045,822,0.015,0.705
0.0,0.04,0.035,823,0.005,0.92
0.055,0.0,0.01,824,0.08,0.855
0.635,0.0,0.01,825,0.105,0.25
0.705,0.0,0.0,826,0.22,0.075
0.075,0.025,0.355,827,0.01,0.535
0.45,0.0,0.0,828,0.085,0.465
0.375,0.0,0.045,829,0.345,0.235
0.0,0.03,0.015,830,0.0,0.955
1.0,0.0,0.0,831,0.0,0.0
0.425,0.005,0.03,832,0.335,0.205
0.145,0.03,0.14,833,0.005,0.68
0.8,0.005,0.0,834,0.115,0.08
0.12,0.0,0.11,835,0.71,0.06
0.195,0.01,0.025,836,0.135,0.635
0.33,0.0,0.12,837,0.4,0.15
0.02,0.005,0.625,838,0.07,0.28
0.01,0.025,0.03,839,0.0,0.935
0.515,0.0,0.03,840,0.335,0.12
0.81,0.0,0.0,841,0.05,0.14
0.685,0.0,0.0,842,0.0,0.315
0.28,0.01,0.18,843,0.255,0.275
0.35,0.045,0.015,844,0.45,0.14
0.965,0.0,0.0,845,0.02,0.015
0.22,0.005,0.04,846,0.575,0.16
0.825,0.0,0.0,847,0.0,0.175
0.0,0.0,0.0,848,0.0,1.0
0.485,0.0,0.025,849,0.3,0.19
0.725,0.0,0.025,850,0.205,0.045
0.61,0.0,0.01,851,0.27,0.11
0.25,0.0,0.18,852,0.32,0.25
0.0,0.015,0.005,853,0.0,0.98
0.415,0.0,0.065,854,0.345,0.175
0.94,0.0,0.0,855,0.035,0.025
0.0,0.0,0.005,856,0.0,0.995
0.545,0.01,0.0,857,0.15,0.295
0.045,0.0,0.06,858,0.145,0.75
0.735,0.0,0.0,859,0.005,0.26
0.57,0.0,0.025,860,0.275,0.13
0.0,0.03,0.025,861,0.02,0.925
0.26,0.0,0.015,862,0.5,0.225
0.225,0.0,0.0,863,0.055,0.72
0.0,0.01,0.07,864,0.0,0.92
0.0,0.0,0.0,865,0.0,1.0
0.565,0.005,0.005,866,0.06,0.365
0.0,0.0,0.0,867,0.0,1.0
0.645,0.0,0.005,868,0.34,0.01
0.005,0.035,0.055,869,0.0,0.905
0.495,0.0,0.07,870,0.27,0.165
0.575,0.0,0.04,871,0.15,0.235
0.305,0.0,0.11,872,0.305,0.28
0.465,0.0,0.025,873,0.325,0.185
0.88,0.0,0.0,874,0.0,0.12
0.245,0.0,0.025,875,0.57,0.16
0.36,0.0,0.055,876,0.51,0.075
0.95,0.0,0.0,877,0.03,0.02
0.35,0.0,0.05,878,0.205,0.395
0.245,0.0,0.065,879,0.355,0.335
0.26,0.0,0.02,880,0.495,0.225
0.86,0.0,0.005,881,0.01,0.125
0.945,0.04,0.0,882,0.0,0.015
0.455,0.0,0.04,883,0.28,0.225
0.225,0.0,0.05,884,0.32,0.405
0.98,0.0,0.0,885,0.0,0.02
0.695,0.0,0.0,886,0.24,0.065
0.235,0.0,0.035,887,0.11,0.62
0.94,0.0,0.0,888,0.0,0.06
0.99,0.0,0.0,889,0.005,0.005
0.0,0.0,0.0,890,0.0,1.0
0.06,0.005,0.09,891,0.365,0.48
0.08,0.005,0.015,892,0.055,0.845
0.9,0.0,0.0,893,0.0,0.1
0.17,0.0,0.2,894,0.405,0.225
0.0,0.0,0.455,895,0.0,0.545
0.18,0.025,0.27,896,0.005,0.52
0.995,0.0,0.0,897,0.0,0.005
0.5,0.0,0.025,898,0.21,0.265
0.03,0.005,0.24,899,0.04,0.685
0.0,0.04,0.045,900,0.0,0.915
0.685,0.0,0.0,901,0.0,0.315
0.44,0.0,0.07,902,0.285,0.205
0.0,0.0,0.0,903,0.0,1.0
0.925,0.0,0.005,904,0.045,0.025
0.945,0.0,0.0,905,0.0,0.055
0.63,0.0,0.005,906,0.205,0.16
0.48,0.03,0.045,907,0.27,0.175
0.0,0.0,0.0,908,0.0,1.0
0.31,0.0,0.01,909,0.405,0.275
0.28,0.0,0.045,910,0.14,0.535
0.09,0.005,0.0,911,0.005,0.9
0.0,0.0,0.005,912,0.0,0.995
0.27,0.0,0.03,913,0.525,0.175
0.08,0.055,0.01,914,0.0,0.855
0.0,0.005,0.025,915,0.0,0.97
0.2,0.0,0.02,916,0.27,0.51
0.15,0.0,0.01,917,0.12,0.72
0.0,0.005,0.03,918,0.0,0.965
0.0,0.0,0.035,919,0.0,0.965
0.445,0.0,0.065,920,0.405,0.085
0.8,0.0,0.005,921,0.125,0.07
0.775,0.0,0.0,922,0.19,0.035
0.4,0.0,0.0,923,0.21,0.39
0.135,0.06,0.03,924,0.0,0.775
0.99,0.0,0.0,925,0.005,0.005
0.8,0.0,0.005,926,0.08,0.115
0.845,0.0,0.01,927,0.12,0.025
0.385,0.005,0.09,928,0.285,0.235
0.44,0.0,0.045,929,0.355,0.16
0.595,0.0,0.02,930,0.085,0.3
0.0,0.02,0.045,931,0.0,0.935
0.235,0.0,0.02,932,0.17,0.575
0.87,0.005,0.01,933,0.015,0.1
0.315,0.0,0.035,934,0.15,0.5
0.0,0.0,0.0,935,0.0,1.0
0.56,0.0,0.015,936,0.235,0.19
0.31,0.0,0.06,937,0.315,0.315
0.0,0.005,0.0,938,0.0,0.995
0.165,0.01,0.05,939,0.0,0.775
0.59,0.0,0.02,940,0.105,0.285
0.42,0.0,0.135,941,0.31,0.135
0.355,0.0,0.015,942,0.245,0.385
0.335,0.0,0.03,943,0.325,0.31
0.0,0.01,0.0,944,0.0,0.99
0.465,0.0,0.025,945,0.405,0.105
0.41,0.0,0.015,946,0.515,0.06
0.25,0.0,0.04,947,0.445,0.265
0.055,0.0,0.11,948,0.405,0.43
0.07,0.005,0.45,949,0.255,0.22
0.91,0.0,0.005,950,0.01,0.075
0.235,0.005,0.125,951,0.51,0.125
0.01,0.04,0.185,952,0.055,0.71
0.99,0.0,0.0,953,0.01,0.0
0.325,0.005,0.045,954,0.28,0.345
0.29,0.0,0.01,955,0.4,0.3
0.64,0.0,0.025,956,0.265,0.07
0.535,0.0,0.015,957,0.24,0.21
0.005,0.13,0.02,958,0.0,0.845
0.945,0.0,0.005,959,0.025,0.025
0.03,0.0,0.0,960,0.0,0.97
0.38,0.0,0.07,961,0.32,0.23
0.065,0.03,0.515,962,0.13,0.26
0.015,0.0,0.03,963,0.0,0.955
0.55,0.0,0.025,964,0.235,0.19
0.785,0.0,0.01,965,0.165,0.04
0.16,0.0,0.145,966,0.52,0.175
0.535,0.0,0.0,967,0.065,0.4
0.95,0.0,0.0,968,0.01,0.04
0.75,0.0,0.005,969,0.08,0.165
0.325,0.0,0.15,970,0.475,0.05
0.34,0.005,0.085,971,0.51,0.06
0.255,0.005,0.005,972,0.43,0.305
0.02,0.05,0.125,973,0.02,0.785
0.99,0.0,0.0,974,0.0,0.01
0.905,0.0,0.0,975,0.005,0.09
0.425,0.0,0.02,976,0.305,0.25
0.79,0.01,0.005,977,0.01,0.185
0.9,0.0,0.0,978,0.06,0.04
0.935,0.0,0.0,979,0.01,0.055
0.675,0.0,0.0,980,0.105,0.22
0.2,0.0,0.015,981,0.005,0.78
0.215,0.0,0.155,982,0.405,0.225
0.51,0.0,0.005,983,0.165,0.32
0.64,0.0,0.02,984,0.29,0.05
0.195,0.0,0.13,985,0.155,0.52
0.505,0.0,0.005,986,0.12,0.37
0.8,0.005,0.005,987,0.01,0.18
0.575,0.0,0.005,988,0.14,0.28
0.0,0.0,0.0,989,0.0,1.0
0.615,0.0,0.005,990,0.3,0.08
0.52,0.015,0.04,991,0.265,0.16
0.0,0.0,0.0,992,0.0,1.0
0.225,0.0,0.05,993,0.48,0.245
0.855,0.0,0.005,994,0.0,0.14
0.055,0.015,0.265,995,0.19,0.475
0.81,0.0,0.025,996,0.12,0.045
0.0,0.0,0.0,997,0.0,1.0
0.32,0.0,0.07,998,0.505,0.105
0.485,0.0,0.015,999,0.07,0.43
0.305,0.0,0.005,1000,0.44,0.25
0.09,0.015,0.165,1001,0.595,0.135
0.725,0.005,0.02,1002,0.225,0.025
0.69,0.005,0.02,1003,0.16,0.125
0.585,0.0,0.055,1004,0.33,0.03
0.97,0.0,0.0,1005,0.0,0.03
0.985,0.0,0.0,1006,0.005,0.01
0.6,0.0,0.025,1007,0.2,0.175
0.64,0.0,0.01,1008,0.185,0.165
0.58,0.005,0.03,1009,0.35,0.035
0.0,0.0,0.88,1010,0.0,0.12
0.535,0.0,0.055,1011,0.29,0.12
0.385,0.0,0.055,1012,0.365,0.195
0.98,0.0,0.01,1013,0.005,0.005
0.655,0.0,0.0,1014,0.02,0.325
0.055,0.0,0.005,1015,0.01,0.93
0.285,0.0,0.04,1016,0.565,0.11
0.065,0.015,0.115,1017,0.525,0.28
0.33,0.0,0.22,1018,0.325,0.125
0.0,0.01,0.045,1019,0.03,0.915
0.87,0.02,0.005,1020,0.005,0.1
0.645,0.0,0.025,1021,0.15,0.18
0.83,0.0,0.0,1022,0.025,0.145
0.485,0.0,0.025,1023,0.36,0.13
0.24,0.0,0.02,1024,0.13,0.61
0.595,0.0,0.005,1025,0.39,0.01
0.665,0.0,0.01,1026,0.275,0.05
0.075,0.0,0.08,1027,0.28,0.565
0.485,0.0,0.04,1028,0.32,0.155
0.065,0.0,0.01,1029,0.04,0.885
0.12,0.0,0.015,1030,0.035,0.83
0.475,0.005,0.0,1031,0.43,0.09
0.355,0.0,0.04,1032,0.18,0.425
0.075,0.01,0.14,1033,0.055,0.72
0.15,0.005,0.01,1034,0.66,0.175
0.38,0.0,0.015,1035,0.26,0.345
0.305,0.0,0.015,1036,0.26,0.42
0.545,0.0,0.005,1037,0.415,0.035
0.99,0.0,0.0,1038,0.01,0.0
0.04,0.02,0.135,1039,0.0,0.805
0.71,0.0,0.02,1040,0.13,0.14
0.465,0.025,0.065,1041,0.2,0.245
0.015,0.005,0.145,1042,0.0,0.835
0.12,0.005,0.005,1043,0.035,0.835
0.04,0.0,0.115,1044,0.49,0.355
0.275,0.0,0.015,1045,0.125,0.585
0.02,0.005,0.315,1046,0.19,0.47
0.74,0.0,0.025,1047,0.11,0.125
0.175,0.0,0.02,1048,0.59,0.215
0.29,0.005,0.005,1049,0.015,0.685
0.37,0.0,0.03,1050,0.48,0.12
0.425,0.005,0.025,1051,0.245,0.3
0.03,0.005,0.08,1052,0.5,0.385
0.925,0.0,0.035,1053,0.02,0.02
0.385,0.0,0.065,1054,0.24,0.31
0.185,0.01,0.29,1055,0.11,0.405
0.745,0.0,0.02,1056,0.15,0.085
0.9,0.0,0.015,1057,0.005,0.08
0.025,0.005,0.045,1058,0.12,0.805
0.275,0.02,0.15,1059,0.05,0.505
0.095,0.035,0.01,1060,0.015,0.845
0.0,0.005,0.0,1061,0.0,0.995
0.385,0.0,0.105,1062,0.43,0.08
0.295,0.0,0.04,1063,0.365,0.3
0.0,0.0,0.0,1064,0.0,1.0
0.925,0.0,0.005,1065,0.005,0.065
0.99,0.0,0.0,1066,0.0,0.01
0.04,0.01,0.155,1067,0.515,0.28
0.815,0.0,0.0,1068,0.04,0.145
0.0,0.0,0.005,1069,0.0,0.995
0.62,0.0,0.0,1070,0.325,0.055
0.71,0.01,0.0,1071,0.035,0.245
0.435,0.115,0.165,1072,0.005,0.28
0.43,0.0,0.03,1073,0.35,0.19
0.08,0.005,0.04,1074,0.635,0.24
0.505,0.02,0.015,1075,0.44,0.02
0.635,0.0,0.0,1076,0.04,0.325
0.295,0.02,0.035,1077,0.445,0.205
0.11,0.005,0.1,1078,0.465,0.32
0.97,0.0,0.005,1079,0.015,0.01
0.25,0.0,0.14,1080,0.385,0.225
0.145,0.005,0.0,1081,0.0,0.85
0.055,0.005,0.005,1082,0.0,0.935
0.945,0.0,0.0,1083,0.055,0.0
0.005,0.01,0.035,1084,0.015,0.935
0.395,0.0,0.035,1085,0.435,0.135
0.205,0.0,0.01,1086,0.45,0.335
0.365,0.0,0.05,1087,0.42,0.165
0.01,0.005,0.08,1088,0.03,0.875
0.045,0.0,0.09,1089,0.375,0.49
0.0,0.0,0.02,1090,0.0,0.98
0.36,0.0,0.1,1091,0.48,0.06
0.575,0.0,0.01,1092,0.23,0.185
0.215,0.02,0.01,1093,0.005,0.75
0.125,0.06,0.065,1094,0.47,0.28
0.105,0.0,0.025,1095,0.04,0.83
0.265,0.0,0.025,1096,0.51,0.2
0.005,0.005,0.005,1097,0.005,0.98
0.145,0.0,0.08,1098,0.64,0.135
0.005,0.0,0.125,1099,0.76,0.11
0.265,0.0,0.015,1100,0.54,0.18
0.035,0.01,0.205,1101,0.045,0.705
0.27,0.0,0.03,1102,0.48,0.22
0.0,0.0,0.0,1103,0.0,1.0
0.31,0.0,0.06,1104,0.4,0.23
0.0,0.03,0.005,1105,0.0,0.965
0.285,0.0,0.04,1106,0.37,0.305
0.36,0.0,0.07,1107,0.32,0.25
0.47,0.0,0.08,1108,0.385,0.065
0.7,0.0,0.0,1109,0.135,0.165
0.005,0.005,0.035,1110,0.0,0.955
0.84,0.0,0.0,1111,0.05,0.11
0.31,0.005,0.04,1112,0.12,0.525
0.645,0.0,0.0,1113,0.33,0.025
0.445,0.0,0.005,1114,0.26,0.29
0.04,0.05,0.135,1115,0.53,0.245
0.345,0.0,0.075,1116,0.265,0.315
0.115,0.005,0.035,1117,0.14,0.705
0.485,0.0,0.01,1118,0.44,0.065
0.405,0.0,0.035,1119,0.305,0.255
0.5,0.0,0.02,1120,0.45,0.03
0.12,0.02,0.005,1121,0.0,0.855
0.635,0.0,0.005,1122,0.03,0.33
0.0,0.0,0.0,1123,0.0,1.0
0.83,0.03,0.0,1124,0.0,0.14
0.565,0.0,0.05,1125,0.115,0.27
0.67,0.0,0.02,1126,0.045,0.265
0.015,0.0,0.025,1127,0.125,0.835
0.15,0.02,0.475,1128,0.115,0.24
0.495,0.0,0.01,1129,0.195,0.3
0.42,0.0,0.02,1130,0.435,0.125
0.435,0.0,0.02,1131,0.525,0.02
0.07,0.0,0.01,1132,0.0,0.92
0.82,0.0,0.0,1133,0.01,0.17
0.035,0.015,0.265,1134,0.08,0.605
0.0,0.0,0.0,1135,0.0,1.0
0.0,0.005,0.075,1136,0.0,0.92
0.14,0.055,0.33,1137,0.08,0.395
0.73,0.0,0.03,1138,0.075,0.165
0.465,0.0,0.0,1139,0.32,0.215
0.3,0.005,0.0,1140,0.09,0.605
0.195,0.0,0.01,1141,0.055,0.74
0.915,0.0,0.0,1142,0.065,0.02
0.695,0.0,0.025,1143,0.13,0.15
0.005,0.0,0.025,1144,0.17,0.8
0.005,0.005,0.575,1145,0.035,0.38
0.765,0.0,0.01,1146,0.13,0.095
0.31,0.0,0.09,1147,0.38,0.22
0.89,0.0,0.0,1148,0.075,0.035
0.4,0.0,0.025,1149,0.3,0.275
0.125,0.0,0.025,1150,0.1,0.75
0.735,0.005,0.0,1151,0.095,0.165
0.245,0.0,0.025,1152,0.54,0.19
0.995,0.0,0.0,1153,0.0,0.005
0.245,0.035,0.025,1154,0.0,0.695
0.29,0.0,0.035,1155,0.485,0.19
0.455,0.0,0.005,1156,0.225,0.315
0.095,0.0,0.07,1157,0.71,0.125
0.235,0.005,0.03,1158,0.575,0.155
0.785,0.0,0.025,1159,0.09,0.1
0.16,0.005,0.03,1160,0.105,0.7
0.47,0.0,0.005,1161,0.055,0.47
1.0,0.0,0.0,1162,0.0,0.0
0.095,0.005,0.19,1163,0.535,0.175
0.635,0.0,0.02,1164,0.26,0.085
0.645,0.005,0.095,1165,0.22,0.035
0.71,0.0,0.01,1166,0.25,0.03
0.03,0.0,0.135,1167,0.09,0.745
0.415,0.0,0.015,1168,0.49,0.08
0.06,0.0,0.16,1169,0.5,0.28
0.0,0.0,0.015,1170,0.0,0.985
0.525,0.0,0.01,1171,0.41,0.055
0.37,0.0,0.115,1172,0.04,0.475
0.52,0.0,0.0,1173,0.29,0.19
0.0,0.0,0.02,1174,0.0,0.98
0.48,0.005,0.03,1175,0.385,0.1
0.945,0.0,0.02,1176,0.015,0.02
0.965,0.0,0.005,1177,0.025,0.005
0.5,0.0,0.02,1178,0.225,0.255
0.315,0.005,0.01,1179,0.13,0.54
0.0,0.0,0.045,1180,0.0,0.955
0.0,0.02,0.385,1181,0.01,0.585
0.395,0.0,0.025,1182,0.43,0.15
0.9,0.0,0.0,1183,0.065,0.035
0.72,0.0,0.005,1184,0.01,0.265
0.85,0.0,0.0,1185,0.03,0.12
0.005,0.015,0.03,1186,0.0,0.95
0.6,0.015,0.025,1187,0.115,0.245
0.04,0.01,0.055,1188,0.325,0.57
0.285,0.0,0.04,1189,0.63,0.045
0.0,0.025,0.005,1190,0.0,0.97
0.91,0.0,0.0,1191,0.035,0.055
0.0,0.0,0.0,1192,0.0,1.0
0.005,0.0,0.05,1193,0.29,0.655
0.255,0.0,0.155,1194,0.37,0.22
0.045,0.02,0.225,1195,0.505,0.205
0.395,0.0,0.015,1196,0.505,0.085
0.44,0.0,0.005,1197,0.475,0.08
0.47,0.005,0.035,1198,0.375,0.115
0.285,0.015,0.025,1199,0.285,0.39
0.58,0.0,0.02,1200,0.305,0.095
0.0,0.005,0.14,1201,0.01,0.845
0.37,0.0,0.0,1202,0.035,0.595
0.925,0.0,0.0,1203,0.06,0.015
0.0,0.0,0.015,1204,0.0,0.985
0.0,0.0,0.0,1205,0.0,1.0
0.645,0.0,0.01,1206,0.12,0.225
0.24,0.005,0.385,1207,0.125,0.245
0.395,0.0,0.025,1208,0.09,0.49
0.105,0.0,0.04,1209,0.2,0.655
0.375,0.0,0.29,1210,0.235,0.1
0.415,0.03,0.01,1211,0.195,0.35
0.96,0.0,0.01,1212,0.005,0.025
0.505,0.0,0.015,1213,0.15,0.33
0.005,0.025,0.07,1214,0.0,0.9
1.0,0.0,0.0,1215,0.0,0.0
0.255,0.01,0.045,1216,0.44,0.25
0.445,0.0,0.025,1217,0.355,0.175
0.01,0.01,0.01,1218,0.0,0.97
0.395,0.005,0.105,1219,0.225,0.27
0.045,0.0,0.58,1220,0.01,0.365
0.52,0.0,0.04,1221,0.325,0.115
0.915,0.0,0.0,1222,0.08,0.005
0.43,0.0,0.06,1223,0.41,0.1
0.035,0.03,0.215,1224,0.12,0.6
0.04,0.01,0.025,1225,0.03,0.895
0.63,0.0,0.005,1226,0.13,0.235
0.325,0.0,0.015,1227,0.335,0.325
0.085,0.0,0.005,1228,0.065,0.845
0.26,0.0,0.03,1229,0.085,0.625
0.825,0.005,0.005,1230,0.005,0.16
0.88,0.0,0.0,1231,0.09,0.03
0.89,0.075,0.0,1232,0.015,0.02
0.23,0.0,0.03,1233,0.235,0.505
0.0,0.0,0.015,1234,0.0,0.985
0.415,0.0,0.02,1235,0.485,0.08
0.565,0.0,0.025,1236,0.215,0.195
0.475,0.0,0.035,1237,0.19,0.3
0.755,0.0,0.02,1238,0.075,0.15
0.0,0.005,0.04,1239,0.0,0.955
0.54,0.0,0.1,1240,0.3,0.06
0.195,0.0,0.105,1241,0.395,0.305
0.005,0.005,0.025,1242,0.055,0.91
0.035,0.01,0.02,1243,0.0,0.935
0.23,0.05,0.045,1244,0.44,0.235
0.01,0.04,0.55,1245,0.13,0.27
0.0,0.015,0.275,1246,0.185,0.525
0.525,0.0,0.035,1247,0.305,0.135
0.71,0.01,0.005,1248,0.04,0.235
0.74,0.0,0.005,1249,0.055,0.2
0.045,0.01,0.03,1250,0.035,0.88
0.44,0.0,0.015,1251,0.45,0.095
0.675,0.0,0.01,1252,0.095,0.22
0.695,0.0,0.0,1253,0.24,0.065
0.0,0.005,0.005,1254,0.0,0.99
0.5,0.0,0.0,1255,0.075,0.425
0.5,0.0,0.035,1256,0.275,0.19
